0.0001098901098901088, 4.583079571031088e-8
0.00417582417582418, 9.096782735336725e-8
0.008131868131868131, 4.93102078644225e-8
0.011868131868131872, 7.557262015091497e-9
0.015824175824175828, 5.2646630477954106e-8
0.01934065934065935, 5.417185224413968e-8
0.022637362637362643, 5.560174764993858e-8
0.026373626373626384, 5.722229577651125e-8
0.029670329670329683, 5.865219118231057e-8
0.03318681318681319, 1.680391897259247e-8
0.03670329670329671, -2.504435323712606e-8
0.040659340659340674, -2.332847875016713e-8
0.04516483516483518, -2.1374288362241504e-8
0.04989010989010992, -6.26982655898333e-8
0.05362637362637364, -1.0445121143916388e-7
0.05736263736263737, -1.4620415728849573e-7
0.060879120879120896, -2.314259234741171e-7
0.06461538461538463, -2.7317886932344894e-7
0.06813186813186815, -4.0177412948497356e-7
0.07186813186813187, -4.869005693102091e-7
0.0753846153846154, -6.588693234476378e-7
0.07890109890109892, -7.87464583609162e-7
0.08263736263736264, -9.59338011386204e-7
0.08615384615384616, -0.0000012614272474513438
0.08967032967032969, -0.0000016068899774923872
0.09274725274725276, -0.0000019525433602542023
0.0953846153846154, -0.0000023851343836886
0.09769230769230772, -0.000002904615384615384
0.10000000000000003, -0.0000035975903614457826
