0.00010989010989011228, 4.58307957103113e-8
0.003076923076923078, 3.744207599627349e-9
0.006153846153846159, -8.166821130676737e-8
0.010000000000000002, -2.101204819277128e-7
0.013626373626373627, -2.9529458493314083e-7
0.01692307692307693, -3.806116774791497e-7
0.020439560439560446, -5.092069376406743e-7
0.023736263736263745, -5.945240301866828e-7
0.027032967032967037, -6.798411227326904e-7
0.030439560439560448, -7.651105520985055e-7
0.03384615384615386, -9.805004633920313e-7
0.03692307692307693, -0.000001109286376274328
0.040659340659340674, -0.0000011944128160995635
0.04439560439560442, -0.0000013662862438766064
0.048131868131868136, -0.000001581533165629553
0.051868131868131884, -0.0000016666596054547868
0.05538461538461541, -0.0000019687488415199265
0.0589010989010989, -0.0000021407175956573552
0.06252747252747255, -0.0000023560121805904935
0.06615384615384617, -0.0000025713067655236334
0.07010989010989012, -0.000002873205348867999
0.07340659340659342, -0.0000031753899112935253
0.07692307692307694, -0.0000035642261353104725
0.08000000000000002, -0.000003953253012048193
0.08395604395604397, -0.000004385272077320269
0.08703296703296703, -0.000004817672448033893
0.08989010989010991, -0.000005293541639083807
0.0920879120879121, -0.000005769696809214882
0.09450549450549453, -0.000006245756652985568
0.09692307692307693, -0.000006895310472659871
0.09846153846153849, -0.000007371751621872102
0.10000000000000003, -0.00000802168674698795
